binGrp,coralFix,area.m2,black,bocaccio,brown,canary,china,copper,deacon,dusky,greenstripe,puget.sound,pygmy,quillback,redstripe,rosethorn,sharpchin,silvergray,splitnose,stripetail,tiger,vermillion,widow,yelloweye,yellowtail,blackspotted,shortraker,shortbelly,depth,Glass.sponge.cover,Paragorgia.Pac_count,Stylaster_count,CalcigorgiaNew,ParagorgiaNew,StylasterNew,PU_1Km_ID,PU_4Km_ID,UpperOceanSR
T_28_5,FALSE,123.0377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,55.45185185,0,0,0,,,,26780,7375,(11) Mainland Fjords
T_28_6,FALSE,120.4009,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,57.55806452,0,0,0,,,,26780,7375,(11) Mainland Fjords
T_28_7,FALSE,117.0472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,60.51666667,0.013888889,0,0,,,,26780,7375,(11) Mainland Fjords
T_28_8,FALSE,120.0982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,63.57936508,0,0,0,,,,26780,7375,(11) Mainland Fjords
T_28_9,FALSE,122.0477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,65.24057971,0,0,0,,,,26780,7375,(11) Mainland Fjords
T_29_1,FALSE,127.6764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,185.7,0,0,0,,,,26574,7217,(11) Mainland Fjords
T_29_2,FALSE,107.5281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,185.7,0,0,0,,,,26574,7217,(11) Mainland Fjords
T_29_3,FALSE,21.1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,185.7,0,0,0,,,,26574,7217,(11) Mainland Fjords
T_3_1,FALSE,100.1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,35.66666667,0,0,0,,,,32472,8326,(11) Mainland Fjords
T_3_2,FALSE,73.8329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,35,0,0,0,,,,32472,8326,(11) Mainland Fjords
T_30_1,FALSE,104.7789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,123.1666667,0,0,0,,,,26575,7217,(11) Mainland Fjords
T_30_2,FALSE,122.5832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,129,0,0,0,,,,26575,7217,(11) Mainland Fjords
T_30_3,FALSE,63.7548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,159.15,0.5,0,0,,,,27191,7375,(11) Mainland Fjords
T_30_4,FALSE,173.0674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,160.7,0,0,0,,,,26575,7217,(11) Mainland Fjords
T_30_5,FALSE,49.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,157.45,0,0,0,,,,26575,7217,(11) Mainland Fjords
T_30_6,FALSE,106.2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,132.2,0,0,0,,,,26575,7217,(11) Mainland Fjords
T_30_7,FALSE,7.5209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,125.5666667,0,0,0,,,,26575,7217,(11) Mainland Fjords
T_30_8,FALSE,155.8477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,127.4,0,0,0,,,,26575,7217,(11) Mainland Fjords
T_30_9,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,127.7,0,0,0,,,,26575,7217,(11) Mainland Fjords
T_31_1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,111,0,0,0,,,,26780,7375,(11) Mainland Fjords
T_31_2,FALSE,235.4478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,115,0,0,0,,,,26780,7375,(11) Mainland Fjords
T_31_3,FALSE,106.1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,117.75,0.75,0,0,,,,26780,7375,(11) Mainland Fjords
T_32_1,FALSE,108.6185,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,123.1,0.153846154,0,0,,,,26575,7217,(11) Mainland Fjords
T_32_2,FALSE,22.8273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,110.5,0,0,0,,,,26575,7217,(11) Mainland Fjords
T_33_1,FALSE,110.1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,87.7,0,0,0,,,,32691,8484,(11) Mainland Fjords
T_33_2,FALSE,0.8318,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,87.7,0,0,0,,,,32691,8484,(11) Mainland Fjords
T_34_1,FALSE,82.3567,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,23.83333333,0,0,0,,,,32472,8326,(11) Mainland Fjords
T_35_1,FALSE,126.8917,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,25.59354839,0,0,0,,,,63652,13207,(11) Mainland Fjords
T_35_10,FALSE,127.5359,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,114.6,0,0,0,,,,63652,13207,(11) Mainland Fjords
T_35_11,FALSE,121.6097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,114.6,0,0,0,,,,63652,13207,(11) Mainland Fjords
T_35_2,FALSE,120.3679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,32.78846154,0,0,0,,,,63652,13207,(11) Mainland Fjords
T_35_3,FALSE,112.8446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,35.4,0,0,0,,,,63652,13207,(11) Mainland Fjords
T_35_4,FALSE,117.4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,35.4,0.081081081,0,0,,,,63652,13207,(11) Mainland Fjords
T_35_5,TRUE,112.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,47.75952381,0.833333333,4,0,1,2,,63652,13207,(11) Mainland Fjords
T_35_6,FALSE,127.5845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,71.2,0.628865979,0,0,,,,63652,13207,(11) Mainland Fjords
T_35_7,TRUE,125.951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,76.11343284,0,28,0,2,17,,63652,13207,(11) Mainland Fjords
T_35_8,TRUE,122.1308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,114.0064356,0.574257426,2,0,0,1,,63652,13207,(11) Mainland Fjords
T_35_9,TRUE,124.6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,114.6,0,8,0,0,6,,63652,13207,(11) Mainland Fjords
T_36_1,FALSE,123.7412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,54.78666667,0,0,0,,,,63151,13213,(11) Mainland Fjords
T_36_10,FALSE,107.8295,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,77.605,0,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_11,FALSE,114.5534,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,78.21044776,0,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_12,FALSE,124.5859,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,81.16315789,0,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_13,FALSE,43.7708,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,84.10454545,0,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_14,FALSE,263.8726,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,85.3,0,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_15,FALSE,127.0408,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,2,0,NA,NA,NA,86.62105263,0,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_16,FALSE,125.5108,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,NA,NA,NA,87.72051282,0.012820513,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_17,FALSE,122.6354,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,91.99710145,0,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_18,FALSE,120.8481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,NA,NA,NA,95.5,0,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_19,FALSE,118.4332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,93.90697674,0,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_2,FALSE,113.4546,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,58.65675676,0,0,0,,,,63151,13213,(11) Mainland Fjords
T_36_20,FALSE,123.8029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,92.37142857,0,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_21,FALSE,119.0079,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,88.75111111,0,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_22,FALSE,124.761,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,83.75505618,0,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_23,FALSE,122.5975,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,80.0630137,0.01369863,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_24,FALSE,121.41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,90.10595238,0,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_25,FALSE,125.5864,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,94.39484536,0,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_26,FALSE,123.3907,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,92.34457831,0,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_27,FALSE,121.3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,81.40188679,0,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_28,FALSE,124.1327,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,105.4810526,0,0,0,,,,63401,13213,(11) Mainland Fjords
T_36_29,FALSE,126.285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,120.3085366,0,0,0,,,,63401,13213,(11) Mainland Fjords
T_36_3,FALSE,34.9328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,60.17857143,0,0,0,,,,63151,13213,(11) Mainland Fjords
T_36_30,FALSE,120.9827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,NA,NA,NA,111.5340909,0,0,0,,,,63401,13213,(11) Mainland Fjords
T_36_4,FALSE,571.0236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,61.2,0,0,0,,,,63151,13213,(11) Mainland Fjords
T_36_5,FALSE,126.2664,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,61.06521739,0,0,0,,,,63151,13213,(11) Mainland Fjords
T_36_6,FALSE,88.5029,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,65.61111111,0,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_7,FALSE,92.2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,67.95714286,0,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_8,FALSE,103.5004,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,71.43,0,0,0,,,,63150,13213,(11) Mainland Fjords
T_36_9,FALSE,120.205,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,NA,NA,NA,71.51261261,0,0,0,,,,63150,13213,(11) Mainland Fjords
T_37_1,FALSE,126.9181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,NA,NA,NA,186.8369565,0,0,0,,,,62901,13055,(11) Mainland Fjords
T_37_2,FALSE,123.9341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,168.475,0,0,0,,,,62901,13055,(11) Mainland Fjords
T_37_3,FALSE,74.5048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,167.72,0,0,0,,,,62901,13055,(11) Mainland Fjords
T_38_1,FALSE,125.3032,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,22.15641026,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_10,FALSE,102.2653,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,41.06666667,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_11,FALSE,104.7647,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,42.2,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_12,FALSE,107.9546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,43.41666667,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_13,FALSE,125.1071,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,49.26666667,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_14,FALSE,121.2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,56.41935484,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_15,FALSE,122.6972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,60.47142857,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_16,FALSE,124.3539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,63.91956522,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_17,FALSE,121.7844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,66.13666667,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_18,FALSE,125.2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,68.96979167,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_19,FALSE,121.8505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,70.33306452,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_2,FALSE,117.8193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,22.30344828,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_20,FALSE,121.0888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,71.448,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_21,FALSE,119.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,70.42,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_22,FALSE,114.8834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,70.07837838,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_23,FALSE,124.7025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,70.47464789,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_24,FALSE,124.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,69.590625,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_25,FALSE,104.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,65.05384615,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_26,FALSE,123.1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,54.85918367,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_27,FALSE,125.6003,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,36.43164557,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_28,FALSE,119.4079,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,32.00375,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_29,FALSE,189.9622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,34.4,0,0,0,,,,54720,11771,(10 Aristazabal Banks Upwelling
T_38_3,FALSE,116.1878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,22.52222222,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_30,FALSE,189.9622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,33.3,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_31,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,34.4375,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_32,FALSE,247.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,35.6,0,0,0,,,,54720,11771,(10 Aristazabal Banks Upwelling
T_38_33,FALSE,115.1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,37.50833333,0,0,0,,,,54720,11771,(10 Aristazabal Banks Upwelling
T_38_34,FALSE,104.4253,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,43.5875,0,0,0,,,,54720,11771,(10 Aristazabal Banks Upwelling
T_38_35,FALSE,124.9537,0,0,0,0,1,0,0,0,0,18,0,3,0,0,0,0,0,0,1,0,0,2,0,NA,NA,NA,48.81860465,0,0,0,,,,54720,11771,(10 Aristazabal Banks Upwelling
T_38_36,FALSE,123.3833,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,50.76923077,0,0,0,,,,54720,11771,(10 Aristazabal Banks Upwelling
T_38_37,FALSE,121.1879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,50.91315789,0,0,0,,,,54720,11771,(10 Aristazabal Banks Upwelling
T_38_38,FALSE,121.1898,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,52.07708333,0,0,0,,,,54720,11771,(10 Aristazabal Banks Upwelling
T_38_39,FALSE,20.1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,53.44545455,0,0,0,,,,54720,11771,(10 Aristazabal Banks Upwelling
T_38_4,FALSE,105.0201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,24.08,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_40,FALSE,220.5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,66.7,0,0,0,,,,54720,11771,(10 Aristazabal Banks Upwelling
T_38_41,FALSE,104.4449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,67.31666667,0,0,0,,,,54720,11771,(10 Aristazabal Banks Upwelling
T_38_5,FALSE,109.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,25.54166667,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_6,FALSE,44.5779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,30.33,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_7,FALSE,157.4183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,34.1,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_8,FALSE,43.1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,35.58,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_38_9,FALSE,23.0344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,37.6,0,0,0,,,,54975,11929,(10 Aristazabal Banks Upwelling
T_39_1,FALSE,126.574,8,0,0,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,2,NA,NA,NA,29.15166667,0,0,0,,,,57766,12242,(10 Aristazabal Banks Upwelling
T_39_10,FALSE,29.6971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,76.78918919,0,0,0,,,,57507,12242,(10 Aristazabal Banks Upwelling
T_39_2,FALSE,123.6191,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,NA,NA,NA,29.75526316,0,0,0,,,,57766,12242,(10 Aristazabal Banks Upwelling
T_39_3,FALSE,124.0158,10,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,23.34083333,0,0,0,,,,57766,12242,(10 Aristazabal Banks Upwelling
T_39_4,FALSE,126.0791,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,NA,NA,NA,22.49814815,0,0,0,,,,57766,12242,(10 Aristazabal Banks Upwelling
T_39_5,FALSE,128.8345,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,NA,NA,NA,40.01081081,0,0,0,,,,57766,12242,(10 Aristazabal Banks Upwelling
T_39_6,FALSE,127.015,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,55.69553571,0,0,0,,,,57766,12242,(10 Aristazabal Banks Upwelling
T_39_7,FALSE,125.8281,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,NA,NA,NA,61.32972973,0,0,0,,,,57766,12242,(10 Aristazabal Banks Upwelling
T_39_8,FALSE,125.6553,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,68.71690141,0,0,0,,,,57507,12242,(10 Aristazabal Banks Upwelling
T_39_9,FALSE,128.2816,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,NA,NA,NA,75.59298246,0,0,0,,,,57507,12242,(10 Aristazabal Banks Upwelling
T_40_1,FALSE,114.7189,1,0,0,0,2,0,5,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,NA,NA,NA,27.4037037,0,0,0,,,,57766,12242,(10 Aristazabal Banks Upwelling
T_40_10,FALSE,121.1396,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,3,0,NA,NA,NA,39.77631579,0,0,0,,,,57766,12242,(10 Aristazabal Banks Upwelling
T_40_11,FALSE,122.3152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,45.86,0,0,0,,,,57766,12242,(10 Aristazabal Banks Upwelling
T_40_12,FALSE,117.5656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,51.64137931,0,0,0,,,,57766,12242,(10 Aristazabal Banks Upwelling
T_40_13,FALSE,116.5807,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,53.68571429,0,0,0,,,,57766,12242,(10 Aristazabal Banks Upwelling
T_40_14,FALSE,70.7441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,54.70645161,0,0,0,,,,57765,12241,(10 Aristazabal Banks Upwelling
T_40_2,FALSE,79.6054,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,25.05294118,0,0,0,,,,57766,12242,(10 Aristazabal Banks Upwelling
